000047,0,0.9072,1091.12,604.00,303.75,471.00
000047,0,0.9097,1411.37,676.37,365.25,398.25
000048,0,0.9092,1417.75,675.25,358.50,399.00
000048,0,0.9092,1097.50,594.62,298.50,480.75
000049,0,0.2539,161.55,885.62,170.16,192.75
000049,0,0.8989,1430.50,679.37,348.00,395.25
000049,0,0.8970,1099.00,584.50,304.50,490.50
000050,0,0.3804,162.95,888.62,179.72,189.75
000050,0,0.8965,1430.50,682.00,351.00,393.00
000050,0,0.8999,1103.50,579.62,304.50,495.75
000051,0,0.8916,1442.87,682.37,338.25,389.25
000051,0,0.2744,163.00,887.12,118.87,165.75
000051,0,0.8979,1108.75,577.37,301.50,497.25
000052,0,0.5537,164.92,882.62,190.41,195.75
000052,0,0.8882,1453.37,678.62,332.25,393.75
000052,0,0.8892,1116.62,581.50,300.75,493.50
000053,0,0.4629,164.50,877.00,192.75,201.00
000053,0,0.8931,1459.37,674.87,326.25,398.25
000053,0,0.8896,1119.25,584.50,301.50,490.50
000054,0,0.8975,1459.00,667.00,327.00,405.00
000054,0,0.8628,1117.37,589.00,323.25,484.50
000055,0,0.9175,1456.37,659.50,329.25,415.50
000055,0,0.8643,1124.50,593.87,324.00,479.25
000056,0,0.8579,1130.87,598.37,332.25,476.25
000056,0,0.9268,1463.87,646.37,320.25,428.25
000057,0,0.8452,1127.50,597.62,304.50,477.75
000057,0,0.9199,1463.50,641.12,321.00,432.75
000058,0,0.8633,1140.25,593.12,274.50,480.75
000058,0,0.9209,1459.37,640.00,323.25,435.00
000059,0,0.9072,1456.00,638.50,321.00,435.00
000059,0,0.8965,1144.37,580.37,266.25,494.25
000060,0,0.9028,1449.62,640.00,324.75,432.00
000060,0,0.8940,1147.00,568.75,265.50,505.50
000061,0,0.9048,1444.75,641.50,328.50,432.00
000061,0,0.8926,1149.62,563.12,267.75,510.75
000062,0,0.9097,1442.50,639.25,324.00,432.00
000062,0,0.8989,1147.37,554.87,275.25,518.25
000063,0,0.9087,1442.50,634.00,318.00,436.50
000063,0,0.9038,1145.87,553.00,284.25,520.50
000064,0,0.9092,1444.75,628.37,310.50,443.25
000064,0,0.8989,1146.25,552.25,289.50,522.00
000065,0,0.8872,1155.62,554.12,294.75,519.75
000065,0,0.9014,1448.50,614.50,312.00,459.00
000066,0,0.8730,1165.00,557.50,291.00,514.50
000066,0,0.9019,1455.25,609.25,307.50,465.00
000067,0,0.8950,1461.62,604.00,306.75,468.00
000067,0,0.8774,1163.87,561.25,302.25,513.00
000068,0,0.2822,158.45,726.62,133.22,135.75
000068,0,0.8999,1464.62,598.37,306.75,473.25
000068,0,0.8789,1175.87,566.12,284.25,507.75
000069,0,0.3887,1.75,625.37,293.25,236.25
000069,0,0.9204,1465.75,596.87,310.50,476.25
000069,0,0.8652,1172.50,571.75,292.50,502.50
000070,0,0.9175,1463.87,594.62,311.25,477.75
000070,0,0.8696,1180.75,571.00,288.00,504.00
000071,0,0.5776,124.84,712.00,175.31,184.50
000071,0,0.9165,1465.00,593.87,318.00,479.25
000071,0,0.8730,1199.50,568.00,268.50,505.50
000072,0,0.8994,1213.00,556.00,261.00,517.50
000072,0,0.9072,1472.12,586.37,303.75,488.25
000072,0,0.3235,1.75,691.00,308.81,378.00
000073,0,0.2583,1718.50,648.25,54.00,135.00
000073,0,0.9038,1211.50,549.62,267.00,522.75
000073,0,0.6260,1.75,674.87,316.69,395.25
000073,0,0.8945,1484.12,584.12,279.75,489.75
000074,0,0.8784,1486.37,577.00,275.25,498.00
000074,0,0.9092,1210.37,541.75,272.25,529.50
000074,0,0.6113,1.37,632.50,324.37,436.50
000075,0,0.8965,1491.62,561.62,264.75,513.75
000075,0,0.9082,1217.12,529.00,267.75,543.00
000075,0,0.6011,1.56,612.62,332.06,456.75
000076,0,0.5796,195.34,687.25,243.56,384.00
000076,0,0.8950,1487.50,562.75,267.00,513.00
000076,0,0.7339,1.56,610.00,275.44,460.50
000076,0,0.9087,1210.37,527.50,278.25,544.50
000077,0,0.8735,1483.75,547.75,268.50,526.50
000077,0,0.5859,205.09,682.00,237.56,391.50
000077,0,0.5391,1.19,604.00,264.94,466.50
000077,0,0.8926,1207.37,527.12,287.25,543.75
000078,0,0.9038,1484.50,541.37,270.00,530.25
000078,0,0.6245,194.41,676.00,243.19,388.50
000078,0,0.7358,1.56,601.37,255.75,467.25
000078,0,0.9033,1200.62,526.00,291.75,546.00
000079,0,0.7231,200.12,659.50,264.75,409.50
000079,0,0.7485,1.37,599.50,260.62,468.00
000079,0,0.9043,1206.25,528.25,291.00,546.00
000079,0,0.8921,1477.00,535.37,279.00,539.25
000080,0,0.7710,202.37,651.62,283.12,423.75
000080,0,0.8447,1.37,593.87,259.50,476.25
000080,0,0.9043,1204.37,530.50,293.25,543.00
000080,0,0.8994,1472.12,530.50,282.75,543.00
000081,0,0.7646,202.37,644.50,286.12,432.00
000081,0,0.8398,1.37,592.37,259.50,476.25
000081,0,0.9077,1199.12,527.87,300.75,545.25
000081,0,0.8950,1473.25,529.00,277.50,543.00
000082,0,0.8364,214.28,629.12,284.44,447.75
000082,0,0.8901,1467.25,521.50,277.50,550.50
000082,0,0.8159,1.75,600.62,257.62,468.75
000082,0,0.8921,1194.25,533.12,298.50,540.75
000083,0,0.8354,215.12,622.37,289.88,452.25
000083,0,0.8901,1465.75,509.50,268.50,552.00
000083,0,0.8516,1.75,608.50,258.00,460.50
000083,0,0.8960,1195.75,528.25,282.00,546.00
000084,0,0.8486,211.09,614.50,298.31,460.50
000084,0,0.7754,1.37,609.62,258.94,459.75
000084,0,0.9126,1193.87,523.75,278.25,549.00
000084,0,0.8936,1463.87,497.50,263.25,519.00
000085,0,0.8330,219.62,604.37,301.12,473.25
000085,0,0.7065,1.75,616.00,268.50,456.00
000085,0,0.9111,1196.50,516.62,271.50,555.75
000085,0,0.8950,1460.50,470.87,255.00,518.25
000086,0,0.8389,215.41,598.00,309.19,480.00
000086,0,0.8877,1459.00,461.50,252.00,526.50
000086,0,0.8984,1203.62,507.62,267.75,564.75
000087,0,0.8457,227.87,594.62,301.12,480.75
000087,0,0.8901,1199.87,503.87,266.25,566.25
000087,0,0.9038,1453.00,444.62,258.00,543.75
000088,0,0.8198,229.37,584.50,307.50,481.50
000088,0,0.8921,1198.37,485.87,269.25,581.25
000088,0,0.8975,1445.50,424.00,270.00,559.50
000089,0,0.8301,232.09,578.87,307.31,485.25
000089,0,0.8887,1200.62,479.50,264.75,586.50
000089,0,0.8950,1440.62,415.00,273.75,565.50
000090,0,0.8145,236.50,573.25,305.25,454.50
000090,0,0.8862,1439.12,407.12,267.75,570.75
000090,0,0.8936,1199.87,475.37,263.25,593.25
000091,0,0.8042,239.59,569.50,305.06,451.50
000091,0,0.8760,1437.25,403.00,259.50,571.50
000091,0,0.8906,1198.75,472.37,264.00,593.25
000092,0,0.8779,1433.50,384.62,243.00,558.75
000092,0,0.8857,1196.12,471.62,261.75,573.75
000092,0,0.7349,163.00,557.87,383.62,515.25
000093,0,0.7900,237.16,551.50,311.44,463.50
000093,0,0.8599,1432.00,373.37,234.00,563.25
000093,0,0.8818,1196.87,468.62,257.25,561.75
000094,0,0.7422,237.91,544.00,311.44,472.50
000094,0,0.8838,1188.62,464.12,264.75,555.75
000094,0,0.8623,1432.37,361.75,215.25,550.50
000095,0,0.8374,257.12,522.62,287.25,495.75
000095,0,0.8721,1190.12,452.87,258.75,524.25
000095,0,0.8774,1424.12,341.50,207.75,508.50
000096,0,0.8735,1184.50,442.37,252.00,521.25
000096,0,0.8506,259.75,514.37,280.50,506.25
000096,0,0.8574,1418.12,328.37,201.75,497.25
000097,0,0.8472,261.44,503.50,275.62,517.50
000097,0,0.8525,1411.37,319.56,197.25,486.37
000097,0,0.8809,1181.87,435.25,260.25,525.00
000098,0,0.8545,261.25,484.75,270.75,543.00
000098,0,0.8804,1169.50,413.50,247.50,544.50
000098,0,0.8608,1396.37,301.00,194.25,519.00
000099,0,0.8906,1390.00,295.37,192.00,521.25
000099,0,0.8579,259.75,480.25,270.00,544.50
000099,0,0.8882,1160.12,404.50,258.75,547.50
000100,0,0.8257,260.31,477.25,274.87,547.50
000100,0,0.8818,1385.50,291.25,190.50,522.00
000100,0,0.8682,1168.00,394.75,255.00,555.00
000101,0,0.8442,1382.87,285.44,185.25,530.62
000101,0,0.8330,260.50,466.00,274.50,553.50
000101,0,0.8428,1160.50,389.87,247.50,554.25
000102,0,0.2869,1.42,785.87,42.33,197.25
000102,0,0.8691,262.00,452.50,266.25,541.50
000102,0,0.8667,1367.12,279.62,186.75,528.75
000102,0,0.8608,1168.37,379.00,230.25,562.50
000103,0,0.8521,1355.50,272.50,199.50,525.00
000103,0,0.8545,263.59,451.00,278.81,547.50
000103,0,0.8608,1168.37,374.50,233.25,564.00
000104,0,0.8770,1345.00,260.12,208.50,528.75
000104,0,0.8965,261.44,445.00,304.12,550.50
000104,0,0.8784,1173.25,370.75,220.50,555.00
000105,0,0.8818,253.84,439.75,321.56,552.00
000105,0,0.2510,1.75,716.87,424.12,353.25
000105,0,0.8862,1163.87,362.50,221.25,547.50
000105,0,0.8828,1320.62,252.62,210.75,510.75
000106,0,0.8657,1312.00,246.25,202.50,487.50
000106,0,0.8813,264.44,439.00,313.12,544.50
000106,0,0.8901,1163.12,353.12,210.75,543.75
000107,0,0.9082,274.28,436.00,309.19,547.50
000107,0,0.8643,1295.12,236.69,204.75,469.12
000107,0,0.8999,1163.87,350.12,200.25,522.75
000108,0,0.9004,286.75,429.25,310.50,532.50
000108,0,0.8594,1280.87,220.19,179.25,478.12
000108,0,0.8433,1163.87,336.62,173.25,504.75
000109,0,0.8706,1275.62,210.25,180.75,484.50
000109,0,0.8813,292.75,428.12,312.75,534.75
000109,0,0.8569,1160.12,332.12,165.75,495.75
000109,0,0.6646,1.75,702.62,553.50,366.75
000110,0,0.8853,1268.12,211.00,183.75,492.00
000110,0,0.8496,1156.75,326.50,153.00,501.00
000110,0,0.9053,1.37,737.12,582.37,333.75
000110,0,0.9014,299.22,425.50,317.06,558.00
000111,0,0.8774,1144.37,314.50,140.25,520.50
000111,0,0.8882,1255.37,199.94,182.25,497.62
000111,0,0.8833,3.25,749.50,606.00,327.00
000111,0,0.8604,306.06,418.37,322.87,587.25
000112,0,0.8940,1244.87,199.37,182.25,500.25
000112,0,0.8452,1134.25,311.31,142.50,516.37
000112,0,0.9087,254.31,411.25,385.87,603.00
000112,0,0.8052,25.00,749.12,579.37,327.75
000113,0,0.8647,1233.62,195.81,183.75,496.87
000113,0,0.6289,55.75,751.75,530.25,327.00
000113,0,0.8408,1120.75,307.37,153.00,521.25
000113,0,0.8682,298.56,404.50,349.87,609.00
000114,0,0.9048,326.22,394.37,327.56,617.25
000114,0,0.8442,1227.25,188.31,180.00,502.87
000114,0,0.8491,1108.00,301.56,160.50,529.87
000114,0,0.8740,66.25,736.00,510.37,339.00
000115,0,0.8145,1207.75,176.87,183.00,509.25
000115,0,0.9136,332.78,377.50,321.94,618.00
000115,0,0.8491,1074.62,299.12,195.75,522.75
000115,0,0.8813,90.62,721.00,494.62,355.50
000116,0,0.8423,1199.87,171.62,182.25,519.75
000116,0,0.9243,336.06,373.00,318.37,603.00
000116,0,0.8501,1063.37,296.50,206.25,523.50
000116,0,0.8999,113.87,715.37,474.75,362.25
000117,0,0.8613,1186.37,163.56,185.25,522.37
000117,0,0.9263,339.25,367.37,316.50,590.25
000117,0,0.8369,1058.87,292.00,209.25,525.00
000117,0,0.9141,125.87,706.00,464.62,370.50
000118,0,0.8525,1152.25,155.50,181.50,495.00
000118,0,0.4658,1054.37,278.12,182.25,483.75
000118,0,0.8960,146.50,692.50,451.50,381.00
000118,0,0.9092,343.56,354.25,315.37,588.00
000119,0,0.8618,1141.75,148.00,172.50,456.00
000119,0,0.6636,1041.25,271.75,148.50,447.00
000119,0,0.8950,157.75,688.00,441.75,385.50
000119,0,0.9014,346.75,349.00,312.75,597.00
000120,0,0.8608,1133.50,143.69,174.00,446.62
000120,0,0.6802,1036.00,266.87,148.50,446.25
000120,0,0.9023,352.75,343.37,307.50,599.25
000120,0,0.8882,153.25,682.00,453.00,391.50
000121,0,0.7656,1016.12,258.25,168.75,459.00
000121,0,0.8130,1106.12,134.12,183.75,432.75
000121,0,0.8784,360.06,333.62,298.87,612.75
000121,0,0.7476,176.50,682.00,435.75,391.50
000122,0,0.7622,1092.25,131.31,186.00,442.88
000122,0,0.7607,1007.50,254.12,159.00,456.75
000122,0,0.8330,193.00,680.87,424.50,395.25
000122,0,0.8618,366.34,329.87,293.06,626.25
000123,0,0.7798,1079.50,128.87,189.00,461.25
000123,0,0.7778,994.37,250.19,149.25,454.12
000123,0,0.8726,204.25,678.25,409.50,393.00
000123,0,0.8164,371.59,326.69,287.81,677.62
000124,0,0.7788,1065.25,125.69,201.00,467.62
000124,0,0.8330,985.00,247.00,147.00,459.00
000124,0,0.8853,216.25,679.37,395.25,395.25
000124,0,0.7695,377.59,323.50,281.81,690.00
000125,0,0.8218,1061.87,126.62,203.25,465.75
000125,0,0.8857,239.03,680.50,332.44,391.50
000125,0,0.8320,388.00,316.37,270.00,479.25
000125,0,0.8359,956.50,237.81,177.00,474.37
000126,0,0.8442,1024.00,125.12,241.50,462.75
000126,0,0.8535,255.44,683.12,343.12,387.75
000126,0,0.8423,393.06,312.62,264.37,483.75
000126,0,0.8872,942.62,236.12,192.75,474.75
000127,0,0.8540,273.25,694.00,337.50,379.50
000127,0,0.8643,400.19,305.69,256.12,476.62
000127,0,0.8145,1005.62,125.12,255.75,462.75
000127,0,0.8833,931.00,233.12,204.00,480.75
000128,0,0.8657,312.25,704.12,342.00,369.75
000128,0,0.7407,998.87,120.06,224.25,445.88
000128,0,0.8843,408.25,289.00,249.75,468.00
000128,0,0.8901,896.50,232.37,229.50,473.25
000129,0,0.7378,975.25,115.94,229.50,440.62
000129,0,0.8721,338.22,710.50,321.56,367.50
000129,0,0.8882,410.69,277.37,247.12,473.25
000129,0,0.8975,893.12,227.87,228.75,473.25
000130,0,0.8687,361.37,722.12,321.00,354.75
000130,0,0.7534,962.50,113.69,231.00,451.12
000130,0,0.8862,413.69,268.37,242.62,482.25
000130,0,0.8794,875.50,226.94,241.50,473.62
000131,0,0.8311,940.00,104.31,177.00,450.38
000131,0,0.8545,403.00,744.25,315.00,331.50
000131,0,0.8901,416.31,251.87,241.87,506.25
000131,0,0.8550,861.25,224.69,234.00,472.12
000132,0,0.9272,421.19,244.56,247.12,528.37
000132,0,0.8594,402.06,766.37,343.87,311.25
000132,0,0.8354,853.00,224.87,217.50,452.25
000132,0,0.8101,930.62,101.50,171.75,454.50
000133,0,0.8486,406.00,782.50,357.75,294.00
000133,0,0.8594,847.00,219.81,211.50,451.87
000133,0,0.8345,928.37,99.81,161.25,451.88
000133,0,0.9263,421.94,236.12,257.62,558.75
000134,0,0.7988,414.25,808.75,408.00,268.50
000134,0,0.8428,826.37,214.00,188.25,450.00
000134,0,0.8027,912.62,97.00,162.75,462.00
000134,0,0.9097,424.75,227.50,277.50,606.00
000135,0,0.8638,810.62,209.87,186.75,452.25
000135,0,0.8638,418.75,812.12,430.50,264.75
000135,0,0.8208,900.62,95.50,171.75,463.50
000135,0,0.9189,429.44,223.94,284.62,598.12
000136,0,0.8438,889.37,95.50,185.25,465.00
000136,0,0.8516,427.00,813.25,454.50,262.50
000136,0,0.9214,431.87,220.75,288.00,592.50
000136,0,0.8633,801.62,205.75,183.75,466.50
000137,0,0.8618,873.62,94.19,198.75,463.12
000137,0,0.2622,432.62,947.87,223.50,131.25
000137,0,0.8618,789.25,202.37,166.50,467.25
000137,0,0.5166,438.25,815.50,478.50,258.00
000137,0,0.9224,436.75,218.87,288.00,596.25
000138,0,0.8535,759.06,199.75,177.38,477.00
000138,0,0.8057,846.62,94.00,219.75,453.00
000138,0,0.5610,444.25,821.12,513.75,252.75
000138,0,0.9189,446.50,215.69,276.00,599.62
000139,0,0.8198,829.75,89.69,228.00,467.62
000139,0,0.5889,681.06,823.37,288.38,251.25
000139,0,0.8516,748.37,199.94,182.25,469.12
000139,0,0.2605,829.00,91.94,151.50,343.12
000139,0,0.9131,451.00,215.69,273.00,601.12
000140,0,0.7339,814.75,89.50,225.00,465.75
000140,0,0.8354,730.94,197.69,197.62,472.12
000140,0,0.5068,449.69,826.00,536.62,247.50
000140,0,0.9058,454.94,215.87,268.12,608.25
000141,0,0.3701,773.12,88.00,156.75,307.50
000141,0,0.8589,705.44,196.37,224.62,470.25
000141,0,0.5166,466.00,829.37,546.00,245.25
000141,0,0.9043,468.25,217.19,281.25,596.62
000142,0,0.3933,735.25,829.37,289.50,245.25
000142,0,0.3887,754.19,90.06,170.62,417.37
000142,0,0.8945,474.25,218.50,274.50,597.00
000142,0,0.8916,693.81,196.00,237.38,471.00
000143,0,0.8667,688.56,190.00,231.38,468.00
000143,0,0.8721,481.56,218.69,277.87,595.12
000143,0,0.6074,758.87,831.25,278.25,246.00
000143,0,0.6436,715.37,85.75,200.25,403.50
000144,0,0.8784,687.81,188.87,213.38,458.25
000144,0,0.8516,495.25,219.62,271.50,594.75
000144,0,0.4629,721.75,82.00,169.50,411.00
000144,0,0.7231,766.37,830.12,296.25,243.75
000145,0,0.7241,772.00,829.37,301.50,248.25
000145,0,0.8652,501.81,221.31,256.87,592.87
000145,0,0.4766,661.19,82.75,217.12,298.50
000145,0,0.8452,680.87,185.12,200.25,456.75
000146,0,0.7471,781.00,823.75,303.00,253.50
000146,0,0.8057,673.37,185.50,197.25,450.00
000146,0,0.8267,510.62,224.31,253.50,589.87
000147,0,0.7891,643.94,186.62,206.62,441.75
000147,0,0.7002,788.12,817.37,303.75,260.25
000147,0,0.5830,517.56,223.00,280.88,592.50
000148,0,0.2690,781.00,801.62,321.00,279.75
000148,0,0.5078,644.50,187.37,187.50,443.25
000148,0,0.6738,536.50,207.62,268.50,609.75
000149,0,0.4102,575.87,793.00,533.25,286.50
000149,0,0.7031,546.25,193.75,279.75,616.50
000150,0,0.3840,581.50,102.25,266.25,395.25
000150,0,0.6582,613.00,783.25,496.50,295.50
000150,0,0.6992,550.75,199.00,276.75,601.50
000151,0,0.7324,544.75,113.87,284.25,674.25
000151,0,0.6929,608.50,764.50,505.50,313.50
000152,0,0.7075,532.75,119.87,294.75,668.25
000152,0,0.7378,590.50,752.50,526.50,322.50
000153,0,0.7500,614.12,748.00,504.75,328.50
000153,0,0.7485,516.81,120.62,307.88,666.75
000154,0,0.6362,491.12,122.50,176.25,375.00
000154,0,0.6670,637.00,732.25,480.00,337.50
000154,0,0.6582,595.94,217.00,224.62,573.00
000155,0,0.4397,479.12,124.00,182.25,401.25
000155,0,0.5078,553.75,206.87,132.00,356.25
000155,0,0.7041,636.62,725.87,480.75,347.25
000155,0,0.7734,629.69,219.81,185.62,567.37
000156,0,0.6084,547.94,212.12,140.62,351.75
000156,0,0.5039,469.56,124.19,162.37,304.12
000156,0,0.8452,632.50,220.00,189.00,567.00
000156,0,0.5508,661.37,721.37,455.25,350.25
000157,0,0.7773,559.00,218.50,132.00,387.00
000157,0,0.6802,451.00,129.25,152.25,398.25
000157,0,0.8794,644.50,219.62,205.50,570.75
000157,0,0.7388,683.87,715.00,428.25,357.00
000158,0,0.7686,442.94,132.25,151.12,408.75
000158,0,0.8799,649.75,214.75,213.75,577.50
000158,0,0.8037,551.50,218.12,138.00,384.75
000158,0,0.5571,690.44,714.25,418.12,357.00
000159,0,0.7593,541.75,220.75,147.00,381.00
000159,0,0.8760,652.75,213.25,225.00,577.50
000159,0,0.7334,430.94,134.50,157.12,438.00
000159,0,0.7773,697.19,715.75,407.62,355.50
000160,0,0.8628,697.56,715.75,405.37,360.00
000160,0,0.7891,421.00,138.25,155.25,444.00
000160,0,0.7559,536.69,223.37,148.12,377.25
000160,0,0.8726,661.37,212.69,230.25,578.62
000161,0,0.8374,717.81,705.62,381.37,372.75
000161,0,0.8252,524.69,229.37,155.62,416.25
000161,0,0.7676,393.25,148.00,169.50,441.00
000161,0,0.8779,670.37,210.62,257.25,582.75
000162,0,0.8730,730.75,700.00,364.50,375.00
000162,0,0.8286,517.94,232.75,155.62,438.00
000162,0,0.6895,381.06,149.50,172.87,451.50
000162,0,0.8892,676.00,210.81,261.00,580.87
000163,0,0.7549,362.12,155.31,183.75,445.88
000163,0,0.3123,199.37,743.50,226.87,331.50
000163,0,0.8809,732.06,685.37,367.87,389.25
000163,0,0.8560,509.50,235.75,164.25,436.50
000163,0,0.9062,679.75,210.62,274.50,582.75
000164,0,0.8066,333.06,165.62,198.37,438.75
000164,0,0.9028,692.12,209.12,312.75,585.75
000164,0,0.8467,496.75,244.00,180.75,463.50
000164,0,0.8950,739.00,664.75,361.50,408.00
000165,0,0.8975,697.19,208.94,311.62,586.12
000165,0,0.6582,190.00,728.87,234.00,347.25
000165,0,0.8550,488.69,247.37,182.62,467.25
000165,0,0.8101,317.03,169.37,219.19,434.25
000165,0,0.8691,735.62,652.00,375.75,423.00
000166,0,0.5776,186.25,721.00,241.50,351.00
000166,0,0.8799,701.12,209.50,291.75,588.00
000166,0,0.8286,301.19,173.69,226.12,431.62
000166,0,0.8745,479.50,250.56,192.75,474.37
000166,0,0.8638,734.31,639.25,378.37,435.00
000167,0,0.7871,275.69,181.00,236.62,469.50
000167,0,0.6772,205.75,707.50,229.87,366.00
000167,0,0.8320,436.75,259.00,217.50,478.50
000167,0,0.8809,705.44,205.19,308.62,586.12
000167,0,0.8848,739.37,626.87,389.25,446.25
000168,0,0.7661,709.75,203.87,315.00,587.25
000168,0,0.7534,266.59,189.81,235.31,456.37
000168,0,0.6279,206.41,703.00,356.44,376.50
000168,0,0.8477,445.75,261.25,198.75,477.00
000168,0,0.8784,742.00,620.87,387.00,452.25
000169,0,0.7793,709.37,200.69,320.25,586.12
000169,0,0.5537,209.50,695.12,358.50,384.75
000169,0,0.7944,253.75,196.00,231.37,483.00
000169,0,0.7944,436.19,266.12,197.62,471.75
000169,0,0.8882,742.56,613.00,397.87,459.00
000170,0,0.8486,242.87,202.56,232.87,451.87
000170,0,0.8032,427.94,267.62,215.62,465.75
000170,0,0.8086,720.62,196.00,318.75,592.50
000170,0,0.7090,224.31,689.50,354.37,387.00
000170,0,0.8936,745.56,609.25,399.37,463.50
000171,0,0.8574,764.87,189.62,290.25,435.75
000171,0,0.5068,255.62,665.12,240.37,411.75
000171,0,0.8062,222.91,220.75,235.69,450.00
000171,0,0.8086,398.69,273.62,235.12,459.75
000171,0,0.9150,747.62,601.37,399.75,470.25
000172,0,0.8452,782.50,188.50,285.00,444.00
000172,0,0.8472,217.00,228.62,237.75,450.75
000172,0,0.3711,246.62,664.00,252.37,411.00
000172,0,0.8613,414.25,276.62,216.75,456.75
000172,0,0.9121,749.50,600.62,400.50,471.75
